platform,post_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,created_time,data_fetched_time,permalink_url,post_impressions_unique,shares_count,comments_total,post_reactions_total
Facebook,138927162813391_1334339872061432,en,English,15-02-2026,Sports,Pride,2026-02-15,2026-02-15T10:02:35+0000,2026-02-18 09:00:22,https://www.facebook.com/1277368791091874/posts/1334339872061432,25801,0,2,14
Facebook,138927162813391_1334314978730588,en,English,15-02-2026,Crime,Shock -VE,2026-02-15,2026-02-15T09:22:18+0000,2026-02-18 09:00:22,https://www.facebook.com/1277368791091874/posts/1334314978730588,22111,2,5,23
Facebook,138927162813391_1334190225409730,en,English,15-02-2026,Entertainment,Pride,2026-02-15,2026-02-15T05:49:48+0000,2026-02-18 09:00:22,https://www.facebook.com/1277368791091874/posts/1334190225409730,7350,0,0,6
Facebook,138927162813391_1334179845410768,en,English,15-02-2026,Crime,Anger,2026-02-15,2026-02-15T05:31:56+0000,2026-02-18 09:00:22,https://www.facebook.com/1277368791091874/posts/1334179845410768,21563,0,4,43
Facebook,138927162813391_1334169572078462,en,English,15-02-2026,Entertainment,Controversy,2026-02-15,2026-02-15T05:14:52+0000,2026-02-18 09:00:22,https://www.facebook.com/1277368791091874/posts/1334169572078462,12215,0,1,16
Facebook,1570246343192175_1328124339337894,hi,Hindi,02-15-2026,Current-Affairs,Funny/ Laughter,2026-02-15,2026-02-15T15:31:00+0000,2026-02-18 09:00:22,https://www.facebook.com/1296742019142793/posts/1328124339337894,142,0,0,2
Facebook,1570246343192175_1327937919356536,hi,Hindi,02-15-2026,Sports,Funny/ Laughter,2026-02-15,2026-02-15T11:12:44+0000,2026-02-18 09:00:22,https://www.facebook.com/1296742019142793/posts/1327937919356536,42911,3,3,182
Facebook,1570246343192175_1327817652701896,hi,Hindi,02-15-2026,Off-beat,Sadness,2026-02-15,2026-02-15T08:08:27+0000,2026-02-18 09:00:22,https://www.facebook.com/1296742019142793/posts/1327817652701896,11229,0,0,67
Facebook,1570246343192175_1327708779379450,hi,Hindi,02-15-2026,Sports,Wow! Amazing!,2026-02-15,2026-02-15T05:17:56+0000,2026-02-18 09:00:22,https://www.facebook.com/1296742019142793/posts/1327708779379450,4267,0,0,16
Facebook,138927162813391_1334978395330913,en,English,16-02-206,Off-beat,Heartwarming,2026-02-16,2026-02-16T03:14:00+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1334978395330913,107863,179,222,3645
Facebook,1570246343192175_1328522862631375,hi,Hindi,02-16-2026,Off-beat,Wow! Amazing!,2026-02-16,2026-02-16T02:36:34+0000,2026-02-19 09:00:44,https://www.facebook.com/1296742019142793/posts/1328522862631375,3122,0,1,12
Facebook,138927162813391_1335422971953122,en,English,16-02-2026,Lifestyle,Heartwarming,2026-02-16,2026-02-16T14:30:53+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1335422971953122,3159,0,0,4
Facebook,138927162813391_1335236678638418,en,English,16-02-2026,Entertainment,Pride,2026-02-16,2026-02-16T10:44:30+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1335236678638418,4891,1,0,9
Facebook,138927162813391_1335195095309243,en,English,16-02-2026,Sports,Funny,2026-02-16,2026-02-16T09:33:58+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1335195095309243,154687,39,75,712
Facebook,138927162813391_1335179428644143,en,English,16-02-2026,Entertainment,Controversy,2026-02-16,2026-02-16T09:05:22+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1335179428644143,40002,0,0,9
Facebook,138927162813391_1335149645313788,en,English,16-02-206,Sports,Funny,2026-02-16,2026-02-16T08:13:10+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1335149645313788,5594,0,0,5
Facebook,138927162813391_1335115788650507,en,English,16-02-2026,Business,Wow! Amazing!,2026-02-16,2026-02-16T07:12:51+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1335115788650507,7556,0,0,4
Facebook,138927162813391_1335096875319065,en,English,16-02-206,Sports,Funny,2026-02-16,2026-02-16T06:40:24+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1335096875319065,12393,1,2,31
Facebook,138927162813391_1335043335324419,en,English,16-02-206,Current-Affairs,Shock -VE,2026-02-16,2026-02-16T05:10:32+0000,2026-02-19 09:00:44,https://www.facebook.com/1277368791091874/posts/1335043335324419,9267,1,0,12
Facebook,1570246343192175_1328998435917151,hi,Hindi,02-16-2026,Current-Affairs,Motivation,2026-02-16,2026-02-16T15:38:05+0000,2026-02-19 09:00:44,https://www.facebook.com/1296742019142793/posts/1328998435917151,3397,0,0,8
Facebook,1570246343192175_1328869682596693,hi,Hindi,02-16-2026,Sports,Funny/ Laughter,2026-02-16,2026-02-16T12:36:37+0000,2026-02-19 09:00:44,https://www.facebook.com/1296742019142793/posts/1328869682596693,1737,0,0,7
Facebook,1570246343192175_1328738729276455,hi,Hindi,02-16-2026,Off-beat,Funny/ Laughter,2026-02-16,2026-02-16T08:55:55+0000,2026-02-19 09:00:44,https://www.facebook.com/1296742019142793/posts/1328738729276455,6383,0,0,20
Facebook,1570246343192175_1328615065955488,hi,Hindi,02-16-2026,Sports,Anger/ Rage,2026-02-16,2026-02-16T05:18:03+0000,2026-02-19 09:00:44,https://www.facebook.com/1296742019142793/posts/1328615065955488,219253,8,8,868
Facebook,138927162813391_1335873575241395,en,English,17-02-2026,Entertainment,Controversy,2026-02-17,2026-02-17T02:51:52+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1335873575241395,24284,0,3,21
Facebook,1570246343192175_1329385035878491,hi,Hindi,02-17-2026,Current-Affairs,Wow! Amazing!,2026-02-17,2026-02-17T02:59:47+0000,2026-02-20 09:00:27,https://www.facebook.com/1296742019142793/posts/1329385035878491,3607,1,0,18
Facebook,138927162813391_1336384591856960,en,English,17-02-2026,Off-beat,Surprise +VE,2026-02-17,2026-02-17T16:32:24+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336384591856960,37104,1,7,38
Facebook,138927162813391_1336298491865570,en,English,17-02-2026,Sports,Breaking News,2026-02-17,2026-02-17T14:38:11+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336298491865570,5121,0,3,6
Facebook,138927162813391_1336247741870645,en,English,17-02-2026,Entertainment,Controversy,2026-02-17,2026-02-17T13:31:04+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336247741870645,25492,8,53,321
Facebook,138927162813391_1336146365214116,en,English,17-02-2026,Crime,Shock -VE,2026-02-17,2026-02-17T11:02:50+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336146365214116,19854,0,7,22
Facebook,138927162813391_1336134265215326,en,English,17-02-2026,Entertainment,Curiosity,2026-02-17,2026-02-17T10:41:46+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336134265215326,11679,0,4,70
Facebook,138927162813391_1336115895217163,en,English,17-02-2026,Entertainment,Controversy,2026-02-17,2026-02-17T10:09:13+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336115895217163,8231,0,0,16
Facebook,138927162813391_1336074698554616,en,English,17-02-2026,Business,Wow! Amazing!,2026-02-17,2026-02-17T08:54:57+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336074698554616,2104,0,0,5
Facebook,138927162813391_1336057311889688,en,English,17-02-2026,Sports,Happiness,2026-02-17,2026-02-17T08:23:20+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336057311889688,28146,0,0,19
Facebook,138927162813391_1336043721891047,en,English,17-02-2026,Entertainment,Curiosity,2026-02-17,2026-02-17T07:59:45+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336043721891047,25171,2,0,65
Facebook,138927162813391_1336022278559858,en,English,17-02-2026,Off-beat,Sadness,2026-02-17,2026-02-17T07:19:17+0000,2026-02-20 09:00:27,https://www.facebook.com/1277368791091874/posts/1336022278559858,160680,21,73,482
Facebook,1570246343192175_1329861742497487,hi,Hindi,02-17-2026,Sports,Breaking News,2026-02-17,2026-02-17T15:20:51+0000,2026-02-20 09:00:27,https://www.facebook.com/1296742019142793/posts/1329861742497487,12422,0,0,59
Facebook,1570246343192175_1329811495835845,hi,Hindi,02-17-2026,Int others,Shock -VE,2026-02-17,2026-02-17T14:14:14+0000,2026-02-20 09:00:27,https://www.facebook.com/1296742019142793/posts/1329811495835845,544,1,1,5
Facebook,1570246343192175_1329707742512887,hi,Hindi,02-17-2026,Entertainment,Happiness/ Joy,2026-02-17,2026-02-17T11:52:37+0000,2026-02-20 09:00:27,https://www.facebook.com/1296742019142793/posts/1329707742512887,264,0,0,2
Facebook,1570246343192175_1329641052519556,hi,Hindi,02-17-2026,Off-beat,Sadness,2026-02-17,2026-02-17T10:12:12+0000,2026-02-20 09:00:27,https://www.facebook.com/1296742019142793/posts/1329641052519556,22542,2,1,30
Facebook,1570246343192175_1329590909191237,hi,Hindi,02-17-2026,Lifestyle,Shock -VE,2026-02-17,2026-02-17T08:44:25+0000,2026-02-20 09:00:27,https://www.facebook.com/1296742019142793/posts/1329590909191237,239,0,0,2
Facebook,1570246343192175_1329528265864168,hi,Hindi,02-17-2026,Entertainment,Surprise +VE,2026-02-17,2026-02-17T07:04:25+0000,2026-02-20 09:00:27,https://www.facebook.com/1296742019142793/posts/1329528265864168,384,0,0,1
Facebook,1570246343192175_1329477929202535,hi,Hindi,02-17-2026,Sports,Surprise +VE,2026-02-17,2026-02-17T05:40:37+0000,2026-02-20 09:00:27,https://www.facebook.com/1296742019142793/posts/1329477929202535,1102,0,0,7
Facebook,138927162813391_1336759521819467,en,English,17-02-2026,Sports,Surprise +VE,2026-02-18,2026-02-18T03:27:00+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1336759521819467,161885,433,446,4212
Facebook,1570246343192175_1330254352458226,hi,Hindi,02-18-2026,Off-beat,Funny/ Laughter,2026-02-18,2026-02-18T03:00:03+0000,2026-02-21 09:00:43,https://www.facebook.com/1296742019142793/posts/1330254352458226,3920,0,0,17
Facebook,138927162813391_1337283591767060,en,English,18-Feb-26,Off-beat,Happiness,2026-02-18,2026-02-18T17:20:52+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1337283591767060,34378,1,9,28
Facebook,138927162813391_1337259468436139,en,English,18-Feb-26,Current-Affairs,Breaking News,2026-02-18,2026-02-18T16:44:56+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1337259468436139,4714,2,1,8
Facebook,138927162813391_1337235661771853,en,English,18-Feb-26,Current-Affairs,Shock -VE,2026-02-18,2026-02-18T16:09:31+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1337235661771853,56726,21,104,468
Facebook,138927162813391_1337094998452586,en,English,18-Feb-26,Entertainment,Sadness,2026-02-18,2026-02-18T13:13:28+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1337094998452586,15266,1,2,20
Facebook,138927162813391_1336944725134280,en,English,18-02-2026,Off-beat,Wow! Amazing!,2026-02-18,2026-02-18T09:10:49+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1336944725134280,16573,1,1,15
Facebook,138927162813391_1336900521805367,en,English,18-02-2026,Entertainment,Sadness,2026-02-18,2026-02-18T07:47:36+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1336900521805367,18879,0,1,26
Facebook,138927162813391_1336855061809913,en,English,18-02-2026,Entertainment,Controversy,2026-02-18,2026-02-18T06:24:25+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1336855061809913,8567,0,1,10
Facebook,138927162813391_1336838191811600,en,English,18-02-2026,Sports,Happiness,2026-02-18,2026-02-18T05:52:52+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1336838191811600,44434,0,2,60
Facebook,138927162813391_1336837995144953,en,English,18-02-2026,Int others,Anger,2026-02-18,2026-02-18T05:52:36+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1336837995144953,24494,72,21,172
Facebook,138927162813391_1336818305146922,en,English,18-02-2026,Entertainment,Curiosity,2026-02-18,2026-02-18T05:17:20+0000,2026-02-21 09:00:43,https://www.facebook.com/1277368791091874/posts/1336818305146922,3350,0,0,2
Facebook,1570246343192175_1330715212412140,hi,Hindi,02-18-2026,Crime,Anger/ Rage,2026-02-18,2026-02-18T15:47:53+0000,2026-02-21 09:00:43,https://www.facebook.com/1296742019142793/posts/1330715212412140,7748,0,0,24
Facebook,1570246343192175_1330644162419245,hi,Hindi,02-18-2026,Sports,Funny/ Laughter,2026-02-18,2026-02-18T14:06:42+0000,2026-02-21 09:00:43,https://www.facebook.com/1296742019142793/posts/1330644162419245,12824,1,0,50
Facebook,1570246343192175_1330585502425111,hi,Hindi,02-18-2026,Current-Affairs,Shock -VE,2026-02-18,2026-02-18T12:36:29+0000,2026-02-21 09:00:43,https://www.facebook.com/1296742019142793/posts/1330585502425111,98,0,0,3
Facebook,1570246343192175_1330518535765141,hi,Hindi,02-18-2026,Off-beat,Surprise +VE,2026-02-18,2026-02-18T10:52:48+0000,2026-02-21 09:00:43,https://www.facebook.com/1296742019142793/posts/1330518535765141,2980,0,0,14
Facebook,1570246343192175_1330451562438505,hi,Hindi,02-18-2026,Crime,Fear/ Concern,2026-02-18,2026-02-18T08:50:20+0000,2026-02-21 09:00:43,https://www.facebook.com/1296742019142793/posts/1330451562438505,2963,0,0,3
Facebook,1570246343192175_1330394052444256,hi,Hindi,02-18-2026,Off-beat,Shock -VE,2026-02-18,2026-02-18T07:11:13+0000,2026-02-21 09:00:43,https://www.facebook.com/1296742019142793/posts/1330394052444256,534,0,0,1
Facebook,1570246343192175_1330350959115232,hi,Hindi,02-18-2026,Current-Affairs,Funny/ Laughter,2026-02-18,2026-02-18T05:52:16+0000,2026-02-21 09:00:43,https://www.facebook.com/1296742019142793/posts/1330350959115232,203,0,0,3
Facebook,138927162813391_1337621901733229,en,English,19-02-2026,Lifestyle,Surprise +VE,2026-02-19,2026-02-19T03:12:04+0000,2026-02-22 09:00:54,https://www.facebook.com/1277368791091874/posts/1337621901733229,3131,2,3,9
Facebook,1570246343192175_1331089732374688,hi,Hindi,02-19-2026,Crime,Anger/ Rage,2026-02-19,2026-02-19T02:49:19+0000,2026-02-22 09:00:54,https://www.facebook.com/1296742019142793/posts/1331089732374688,4684,0,0,6
Facebook,138927162813391_1338025688359517,en,English,19-02-2026,Off-beat,Surprise +VE,2026-02-19,2026-02-19T14:37:10+0000,2026-02-22 09:00:54,https://www.facebook.com/1277368791091874/posts/1338025688359517,7468,0,2,10
Facebook,138927162813391_1337849198377166,en,English,19-02-2026,Current-Affairs,Sadness,2026-02-19,2026-02-19T10:05:52+0000,2026-02-22 09:00:54,https://www.facebook.com/1277368791091874/posts/1337849198377166,124157,18,57,278
Facebook,138927162813391_1337829328379153,en,English,19-02-2026,Entertainment,Controversy,2026-02-19,2026-02-19T09:28:35+0000,2026-02-22 09:00:54,https://www.facebook.com/1277368791091874/posts/1337829328379153,7721,0,1,10
Facebook,138927162813391_1337800858382000,en,English,19-02-2026,Business,Fear/Concern,2026-02-19,2026-02-19T08:37:05+0000,2026-02-22 09:00:54,https://www.facebook.com/1277368791091874/posts/1337800858382000,2164,2,2,7
Facebook,138927162813391_1337766191718800,en,English,19-02-2026,International Politics,Anger,2026-02-19,2026-02-19T07:30:13+0000,2026-02-22 09:00:54,https://www.facebook.com/1277368791091874/posts/1337766191718800,11745,4,34,84
Facebook,138927162813391_1337748905053862,en,English,19th feb,Crime,Sadness,2026-02-19,2026-02-19T06:59:11+0000,2026-02-22 09:00:54,https://www.facebook.com/1277368791091874/posts/1337748905053862,4626,4,17,20
Facebook,138927162813391_1337719568390129,en,English,19-02-2026,Crime,Anger,2026-02-19,2026-02-19T06:03:46+0000,2026-02-22 09:00:54,https://www.facebook.com/1277368791091874/posts/1337719568390129,361010,121,316,1266
Facebook,1570246343192175_1331550632328598,hi,Hindi,02-19-2026,Off-beat,Funny/ Laughter,2026-02-19,2026-02-19T15:37:32+0000,2026-02-22 09:00:54,https://www.facebook.com/1296742019142793/posts/1331550632328598,21391,0,1,29
Facebook,1570246343192175_1331500779000250,hi,Hindi,02-19-2026,Sports,Sadness,2026-02-19,2026-02-19T14:24:30+0000,2026-02-22 09:00:54,https://www.facebook.com/1296742019142793/posts/1331500779000250,4694,0,0,15
Facebook,1570246343192175_1331441212339540,hi,Hindi,02-19-2026,Current-Affairs,Shock -VE,2026-02-19,2026-02-19T12:56:03+0000,2026-02-22 09:00:54,https://www.facebook.com/1296742019142793/posts/1331441212339540,96,0,0,2
Facebook,1570246343192175_1331356562348005,hi,Hindi,02-19-2026,Int others,Anger/ Rage,2026-02-19,2026-02-19T10:44:46+0000,2026-02-22 09:00:54,https://www.facebook.com/1296742019142793/posts/1331356562348005,196,0,0,2
Facebook,1570246343192175_1331289235688071,hi,Hindi,02-19-2026,Off-beat,Shock -VE,2026-02-19,2026-02-19T08:47:02+0000,2026-02-22 09:00:54,https://www.facebook.com/1296742019142793/posts/1331289235688071,1262,0,0,4
Facebook,1570246343192175_1331235379026790,hi,Hindi,02-19-2026,International Politics,Controvery,2026-02-19,2026-02-19T07:11:52+0000,2026-02-22 09:00:54,https://www.facebook.com/1296742019142793/posts/1331235379026790,234,0,0,4
Facebook,1570246343192175_1331149845702010,hi,Hindi,02-19-2026,Off-beat,Shock -VE,2026-02-19,2026-02-19T04:36:42+0000,2026-02-22 09:00:54,https://www.facebook.com/1296742019142793/posts/1331149845702010,7593,1,0,9
Facebook,138927162813391_1338935501601869,en,English,20th feb,Entertainment,Happiness,2026-02-20,2026-02-20T15:54:07+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338935501601869,12892,1,1,24
Facebook,138927162813391_1338863794942373,en,English,20th feb,Current-Affairs,Shock -VE,2026-02-20,2026-02-20T14:14:56+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338863794942373,15582,9,7,20
Facebook,138927162813391_1338851111610308,en,English,20th feb,Off-beat,Shock -VE,2026-02-20,2026-02-20T13:57:41+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338851111610308,69392,4,2,62
Facebook,138927162813391_1338694718292614,en,English,20th feb,Crime,Surprise +VE,2026-02-20,2026-02-20T09:58:19+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338694718292614,9125,0,0,8
Facebook,138927162813391_1338684678293618,en,English,20th feb,Entertainment,Controversy,2026-02-20,2026-02-20T09:40:55+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338684678293618,12307,0,1,17
Facebook,138927162813391_1338670911628328,en,English,20-02-2026,Entertainment,Happiness,2026-02-20,2026-02-20T09:14:47+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338670911628328,2196,0,2,4
Facebook,138927162813391_1338659194962833,en,English,20th feb,Politics,Funny,2026-02-20,2026-02-20T08:52:17+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338659194962833,7618,4,5,18
Facebook,138927162813391_1338644171631002,en,English,20-02-2026,Current-Affairs,Surprise +VE,2026-02-20,2026-02-20T08:25:46+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338644171631002,13046,3,27,47
Facebook,138927162813391_1338498794978873,en,English,20-02-2026,Current-Affairs,Surprise +VE,2026-02-20,2026-02-20T03:54:10+0000,2026-02-23 09:00:30,https://www.facebook.com/1277368791091874/posts/1338498794978873,7620,1,4,18
