platform,media_id,language,tracker_language,tracker_date,genre,emotion,post_created_date,timestamp,data_fetched_time,permalink,reach,views,likes,comments,shares,total_interactions
Instagram,18072743918150740,en,English,11 Feb 2026,Current-Affairs,Anger,2026-02-11,2026-02-11T10:24:23+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnTmtXFBh9/,1565,2675,8,0,0,9
Instagram,17891486619283307,en,English,11 Feb 2026,Entertainment,Shock -VE,2026-02-11,2026-02-11T09:29:40+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnNVWME0wg/,1245,2184,12,0,0,13
Instagram,17848908606678654,en,English,11-Feb-2026,Entertainment,Controversy,2026-02-11,2026-02-11T09:23:06+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnMlH5gtVY/,4469,4761,17,0,2,20
Instagram,18065813465282987,en,English,11th feb 2026,Off-beat,Shock -VE,2026-02-11,2026-02-11T08:40:44+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnHwcAAXUT/,1175,1944,14,0,0,15
Instagram,17908288725343544,en,English,11 Feb 2026,Entertainment,Controversy,2026-02-11,2026-02-11T07:19:49+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUm-evxjDna/,1046,1705,4,0,0,4
Instagram,18081265982593405,en,English,11 Feb 2026,Sports,Shock -VE,2026-02-11,2026-02-11T05:53:19+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUm0lK7k-BW/,1980,3389,25,0,21,46
Instagram,18072251960148342,hi,Hindi,02-11-2026,Off-beat,Surprise +VE,2026-02-11,2026-02-11T15:13:56+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUn0vPMDsu0/,18,58,2,0,0,2
Instagram,18086477636172594,hi,Hindi,02-11-2026,Entertainment,Shock -VE,2026-02-11,2026-02-11T13:24:15+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnoMIoDU71/,46,112,3,0,0,3
Instagram,17908998420162035,hi,Hindi,02-11-2026,Current-Affairs,Anger/ Rage,2026-02-11,2026-02-11T12:20:09+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUng2UWj0ss/,9,37,5,0,0,5
Instagram,17937304707140344,hi,Hindi,02-11-2026,Entertainment,Shock -VE,2026-02-11,2026-02-11T10:22:14+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnTW4jFEW8/,14,46,4,0,0,4
Instagram,18092516900081036,hi,Hindi,02-11-2026,International Politics,Funny/ Laughter,2026-02-11,2026-02-11T09:04:07+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnKaiYk77N/,10,38,2,0,0,2
Instagram,17893851837410753,hi,Hindi,02-11-2026,Sports,Sadness,2026-02-11,2026-02-11T07:10:26+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUm9Z9Yj63w/,11,35,3,0,0,3
Instagram,17860981986599092,hi,Hindi,02-11-2026,Current-Affairs,Patriotism,2026-02-11,2026-02-11T05:42:03+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUmzQIGAm3X/,8,34,2,0,0,2
Instagram,18064680233302577,ml,Malayalam,02-11-2026,Entertainment,Surprise,2026-02-11,2026-02-11T13:38:17+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnpyp4F403/,6,8,2,0,0,2
Instagram,17986764812945507,ml,Malayalam,02-11-2026,Curent-Affairs,Curious,2026-02-11,2026-02-11T11:20:43+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnaDM1DPBR/,7,10,1,0,0,1
Instagram,18106580050766382,ml,Malayalam,02-11-2026,Curent-Affairs,Shocking,2026-02-11,2026-02-11T10:09:42+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnR7BADWBF/,5,11,1,0,0,1
Instagram,18015147986655901,ml,Malayalam,02-11-2026,Crime,Anger,2026-02-11,2026-02-11T08:02:55+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnDaU3k1Hz/,13,19,2,0,0,2
Instagram,18100464601901466,ml,Malayalam,02-11-2026,Curent-Affairs,Pride,2026-02-11,2026-02-11T05:45:52+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUmzup-k3WF/,7,16,1,0,0,1
Instagram,17862893865591273,ml,Malayalam,02-11-2026,Off-beat,Curious,2026-02-11,2026-02-11T04:57:38+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUmuMl_Aory/,10,18,2,0,0,2
Instagram,17874305817511688,ta,Tamil,02-11-2026,Lifestyle,Surprise,2026-02-11,2026-02-11T15:29:15+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUn2fb3D6wO/,6,32,1,0,0,1
Instagram,17950660752089768,ta,Tamil,02-11-2026,Lifestyle,Shock,2026-02-11,2026-02-11T12:05:26+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnfK3JDaeI/,6,32,4,0,0,4
Instagram,18064069061290733,ta,Tamil,02-11-2026,Patriotic,Pride,2026-02-11,2026-02-11T09:26:27+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUnM-TQE9EG/,7,28,1,0,0,1
Instagram,18097095160944350,ta,Tamil,02-11-2026,Lifestyle,Fear/Concern,2026-02-11,2026-02-11T06:09:13+0000,2026-02-14 09:00:10,https://www.instagram.com/p/DUm2ZWDgmj3/,6,27,0,0,0,0
Instagram,18068981465203793,en,English,12 Feb 2026,Sports,Pride,2026-02-12,2026-02-12T02:51:07+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpEhdmj1IR/,1420,2188,8,0,0,10
Instagram,17892062985281479,hi,Hindi,02-12-2026,Lifestyle,Fear/ Concern,2026-02-12,2026-02-12T03:13:18+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpHD6qCZfP/,17,76,3,0,0,3
Instagram,18092624761966469,en,English,12 Feb 2026,Crime,Shock -VE,2026-02-12,2026-02-12T16:03:20+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUqfLFXAgE1/,1887,3331,13,0,1,17
Instagram,18566504635050263,en,English,12 Feb 2026,Int others,Happiness,2026-02-12,2026-02-12T13:32:52+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUqN-DqjRo3/,1194,1977,11,0,2,13
Instagram,18306103318285639,en,English,12 Feb 2026,Entertainment,Curiosity,2026-02-12,2026-02-12T10:37:11+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUp54MHAdjv/,4243,10086,51,0,5,63
Instagram,17911415859314906,en,English,12 Feb 2026,Lifestyle,Pride,2026-02-12,2026-02-12T10:09:04+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUp2pbZjIKw/,1131,1852,18,2,4,25
Instagram,17975586536991164,en,English,12 Feb 2026,Crime,Anger,2026-02-12,2026-02-12T10:04:35+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUp2HXCgns7/,2800,4775,14,0,0,14
Instagram,18504446593076306,en,English,12 Feb 2026,Current-Affairs,Curiosity,2026-02-12,2026-02-12T09:37:01+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpy_f5AYfl/,1000,1666,6,0,0,6
Instagram,18072419696149943,en,English,12 Feb 2026,Entertainment,Curiosity,2026-02-12,2026-02-12T07:46:40+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpmWZODZeq/,1245,2056,15,0,0,15
Instagram,18340267363215701,en,English,12 Feb 2026,Entertainment,Happiness,2026-02-12,2026-02-12T07:28:08+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpkN7xAm6Z/,996,1635,12,0,0,12
Instagram,17944569132110294,en,English,12 Feb 2026,Current-Affairs,Controversy,2026-02-12,2026-02-12T06:52:59+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpgNJOjeyW/,1646,2638,9,0,0,10
Instagram,17971736177844949,en,English,12th feb,Current-Affairs,Patriotism,2026-02-12,2026-02-12T05:39:20+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpXyo2gdk9/,585,1507,6,0,0,7
Instagram,18133572001453681,hi,Hindi,02-12-2026,Int others,Shock -VE,2026-02-12,2026-02-12T15:35:53+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUqcDDwDLFT/,11,56,1,0,0,1
Instagram,18037539194759349,hi,Hindi,02-12-2026,Off-beat,Wow! Amazing!,2026-02-12,2026-02-12T13:48:59+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUqP0FzjQ5u/,19,65,7,0,0,7
Instagram,18098597947905583,hi,Hindi,02-12-2026,Off-beat,Surprise +VE,2026-02-12,2026-02-12T12:07:45+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUqEOzEDfqp/,18,67,2,0,0,2
Instagram,18200560315332287,hi,Hindi,02-12-2026,Crime,Shock -VE,2026-02-12,2026-02-12T10:23:09+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUp4QTpE2wi/,13,51,2,0,0,2
Instagram,18083834429236510,hi,Hindi,02-12-2026,International Politics,Sadness,2026-02-12,2026-02-12T08:34:51+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpr3MEDsGp/,13,51,1,0,0,1
Instagram,18084030182239230,hi,Hindi,02-12-2026,Off-beat,Funny/ Laughter,2026-02-12,2026-02-12T07:29:26+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpkYKJERSy/,13,49,3,0,0,3
Instagram,17999770511894395,hi,Hindi,02-12-2026,Current-Affairs,Wow! Amazing!,2026-02-12,2026-02-12T05:03:33+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpTrbxgaqX/,15,58,2,0,0,2
Instagram,18064371269297635,ml,Malayalam,02-12-2026,Curent-Affairs,Shocking,2026-02-12,2026-02-12T11:23:40+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUp_LjwDLiP/,6,9,1,0,0,1
Instagram,17940942285129839,ml,Malayalam,02-12-2026,Entertainment,Gossip,2026-02-12,2026-02-12T10:20:11+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUp361EjKzA/,10,13,2,0,0,2
Instagram,18038362457732341,ml,Malayalam,02-12-2026,Entertainment,Happy,2026-02-12,2026-02-12T08:42:59+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpsytFkya_/,7,9,2,0,0,2
Instagram,18167852716398731,ml,Malayalam,02-12-2026,Lifestyle,Happy,2026-02-12,2026-02-12T06:18:38+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpcQ44gsEj/,5,8,1,0,0,1
Instagram,18095186332946479,ml,Malayalam,02-12-2026,Lifestyle,Shocking,2026-02-12,2026-02-12T05:24:09+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpWCiOAQG2/,10,20,1,1,0,2
Instagram,17974531985990743,ta,Tamil,02-12-2026,Off-beat,Shocking,2026-02-12,2026-02-12T14:12:16+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUqSeZvAYj1/,7,51,0,0,0,0
Instagram,17962358241029240,ta,Tamil,02-12-2026,Lifestyle,Fear/Concern,2026-02-12,2026-02-12T11:57:49+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUqDFcjlicp/,7,48,1,0,0,1
Instagram,18125771830559374,ta,Tamil,02-12-2026,Entertainment,Curious,2026-02-12,2026-02-12T09:55:18+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUp1ER1j0o6/,8,43,1,0,0,1
Instagram,18073117919434747,ta,Tamil,02-12-2026,Curent-Affairs,Proud,2026-02-12,2026-02-12T05:45:19+0000,2026-02-15 09:00:49,https://www.instagram.com/p/DUpYdgCE4eC/,8,43,2,0,0,2
Instagram,18180443224372821,hi,Hindi,02-13-2026,Current-Affairs,Shock -VE,2026-02-13,2026-02-13T03:37:46+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUruqFpGGTs/,18,58,3,0,0,3
Instagram,18167196286396998,en,English,13-02-2026,Current-Affairs,Shock -VE,2026-02-13,2026-02-13T15:22:47+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUs_VgPCTBe/,1867,3023,16,0,2,19
Instagram,17967749825991995,en,English,13-02-2026,Off-beat,Curiosity,2026-02-13,2026-02-13T09:06:56+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsUVB6ldCN/,1621,2618,16,0,2,18
Instagram,18093428314969856,en,English,13-02-2026,Off-beat,Controversy,2026-02-13,2026-02-13T08:52:50+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsStvDDyMS/,2316,3998,11,0,5,17
Instagram,18045767699707317,en,English,13-02-2026,Current-Affairs,Controversy,2026-02-13,2026-02-13T07:55:49+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsMMGUj6nU/,1059,1625,9,0,0,10
Instagram,18559696828011891,en,English,13 Feb 2026,Current-Affairs,Controversy,2026-02-13,2026-02-13T06:57:04+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsFdyKkbAZ/,1258,2051,11,0,0,11
Instagram,17886892518439423,en,English,13 Feb 2026,Politics,Shock -VE,2026-02-13,2026-02-13T06:14:07+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsAja_jcsK/,1134,1920,13,1,0,14
Instagram,18182290351370464,en,English,13 Feb 2026,Entertainment,Curiosity,2026-02-13,2026-02-13T05:33:28+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUr75eNDD5_/,1998,3431,17,0,1,18
Instagram,17959727037026527,hi,Hindi,02-13-2026,Int others,Sadness,2026-02-13,2026-02-13T15:17:12+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUs-sycGGey/,23,75,3,0,0,3
Instagram,18054004901688987,hi,Hindi,02-13-2026,Off-beat,Heartwarming,2026-02-13,2026-02-13T13:30:29+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsyfFjkn1z/,17,57,3,0,0,3
Instagram,18134009836501549,hi,Hindi,02-13-2026,Current-Affairs,Surprise +VE,2026-02-13,2026-02-13T10:55:54+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsgzNwjoiA/,16,49,5,0,0,5
Instagram,18083430406973569,hi,Hindi,02-13-2026,Int others,Shock -VE,2026-02-13,2026-02-13T07:02:42+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsGHAuD8MN/,14,47,3,0,0,3
Instagram,18174423649375721,ml,Malayalam,02-13-2026,Off-beat,Proud,2026-02-13,2026-02-13T14:50:05+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUs7mNTjRLd/,48,26,2,0,0,2
Instagram,18093528886963499,ml,Malayalam,02-13-2026,Int others,Surprise,2026-02-13,2026-02-13T12:53:20+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsuPPlmHRK/,10,19,3,0,0,3
Instagram,17860673235598925,ml,Malayalam,02-13-2026,Business,Surprise,2026-02-13,2026-02-13T08:34:16+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsQlrrDYEQ/,5,10,2,0,0,2
Instagram,18148335721459752,ml,Malayalam,02-13-2026,Entertainment,Happy,2026-02-13,2026-02-13T06:07:22+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUr_x-IEiHf/,10,21,4,0,0,4
Instagram,18090789521038196,ml,Malayalam,02-13-2026,Off-beat,Surprise,2026-02-13,2026-02-13T04:36:17+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUr1Wu0iXm5/,7,16,3,0,0,3
Instagram,18096364849753031,ta,Tamil,02-13-2026,Sports,Sad,2026-02-13,2026-02-13T16:12:43+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUtFDd1GIp-/,7,37,1,0,0,1
Instagram,18074967077454990,ta,Tamil,02-13-2026,Lifestyle,Surprise,2026-02-13,2026-02-13T12:09:53+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUspRCeDack/,9,40,1,0,0,1
Instagram,18305615488262210,ta,Tamil,02-13-2026,Off-beat,Proud,2026-02-13,2026-02-13T08:56:24+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUsTHynD8Sw/,7,50,1,0,0,1
Instagram,18072950054617804,ta,Tamil,02-13-2026,Curent-Affairs,Surprise,2026-02-13,2026-02-13T05:46:21+0000,2026-02-16 09:00:54,https://www.instagram.com/p/DUr9X2eDLOS/,8,45,3,0,0,3
Instagram,18166873636400359,en,English,14-02-2026,International Politics,Curiosity,2026-02-14,2026-02-14T17:04:17+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvvwPnFDYV/,1148,1994,7,1,0,8
Instagram,18104032141840949,en,English,14-02-2026,Off-beat,Curiosity,2026-02-14,2026-02-14T15:49:13+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvnKbWDCFu/,2038,3243,15,0,0,15
Instagram,18117839389615057,en,English,14-02-2026,Current-Affairs,Fear/Concern,2026-02-14,2026-02-14T15:12:13+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvi7Ybjn7M/,6077,9185,30,0,22,54
Instagram,18054176561444401,en,English,14-02-2026,Sports,Controversy,2026-02-14,2026-02-14T14:40:40+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvfUS4F4nm/,2477,4205,17,0,7,24
Instagram,17989227377928065,en,English,14-02-2026,Entertainment,Shock -VE,2026-02-14,2026-02-14T08:53:20+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUu3lUbAcTL/,1597,2774,19,0,1,20
Instagram,18426437119186645,en,English,14-02-2026,Off-beat,Sadness,2026-02-14,2026-02-14T06:24:37+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUumkGPgT7f/,441,779,5,0,0,5
Instagram,18111800107657550,en,English,14-02-2026,Current-Affairs,Anger,2026-02-14,2026-02-14T05:24:27+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUufrWBgYC1/,1850,3041,16,0,1,20
Instagram,17869961211552120,en,English,13-02-2026,Off-beat,Surprise +VE,2026-02-14,2026-02-14T03:57:18+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUuVsOukt7Z/,6502,12290,45,0,54,113
Instagram,18191722147352781,hi,Hindi,02-14-2026,International Politics,Breaking News,2026-02-14,2026-02-14T15:25:23+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvkbgmiTJp/,9,78,4,0,0,4
Instagram,18112453906640057,hi,Hindi,02-14-2026,Entertainment,Happiness/ Joy,2026-02-14,2026-02-14T14:09:39+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvbxO2DAy0/,14,81,6,0,0,6
Instagram,18085888007266478,hi,Hindi,02-14-2026,Sports,Wow! Amazing!,2026-02-14,2026-02-14T10:51:06+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvFC8FFTiR/,21,88,4,0,0,4
Instagram,18127034134528660,hi,Hindi,02-14-2026,Business,Surprise +VE,2026-02-14,2026-02-14T07:04:12+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUurFEFFHvU/,17,58,4,0,0,4
Instagram,18107877682744857,hi,Hindi,02-14-2026,Job,Motivation,2026-02-14,2026-02-14T04:06:18+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUuWtXmClOQ/,17,58,3,0,0,3
Instagram,18129845668534195,ml,Malayalam,02-14-2026,Sports,Shocking,2026-02-14,2026-02-14T14:15:45+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvcdmllz2u/,13,22,2,0,0,2
Instagram,17890785207297053,ml,Malayalam,02-14-2026,Entertainment,Shocking,2026-02-14,2026-02-14T10:36:31+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvDX-MF1dt/,12,24,3,0,0,3
Instagram,18070033325190899,ml,Malayalam,02-14-2026,Curent-Affairs,Shocking,2026-02-14,2026-02-14T07:31:00+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUuuJPfAdhG/,8,29,3,0,0,3
Instagram,18334307236300964,ml,Malayalam,02-14-2026,Curent-Affairs,Happy,2026-02-14,2026-02-14T06:18:37+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUul3BLGFMu/,5,19,3,0,0,3
Instagram,18106598050836388,ml,Malayalam,02-14-2026,Entertainment,Proud,2026-02-14,2026-02-14T05:17:56+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUue6wEjZbV/,8,20,4,0,0,4
Instagram,18099170965910622,ta,Tamil,02-14-2026,Crime,Shock,2026-02-14,2026-02-14T16:25:22+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvrS-aF39d/,5,19,0,0,0,0
Instagram,17912104035326688,ta,Tamil,02-14-2026,Business,Shock,2026-02-14,2026-02-14T14:13:24+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUvcMnIDqOD/,3,19,1,0,0,1
Instagram,18090385421040435,ta,Tamil,02-14-2026,Entertainment,Gossip,2026-02-14,2026-02-14T05:12:03+0000,2026-02-17 09:00:07,https://www.instagram.com/p/DUuePWvE8pG/,7,45,2,0,0,2
Instagram,17900988186225191,en,English,15-02-2026,Sports,Controversy,2026-02-15,2026-02-15T03:32:32+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUw3pcbE-6h/,1203,2268,25,0,0,27
Instagram,18039334040754296,hi,Hindi,02-15-2026,Sports,Controvery,2026-02-15,2026-02-15T02:50:55+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUwy4aDCL0S/,13,87,3,0,0,3
Instagram,17853153234668577,en,English,15-02-2026,Current-Affairs,Sadness,2026-02-15,2026-02-15T10:57:43+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxqmK7juqD/,2273,3600,12,1,4,17
Instagram,17961192338899115,en,English,15-02-2026,Sports,Pride,2026-02-15,2026-02-15T10:02:56+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxkU8TEsJY/,5268,9389,50,0,1,55
Instagram,18094326889980336,en,English,15-02-2026,Crime,Shock -VE,2026-02-15,2026-02-15T09:22:37+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxfts3AYJ2/,3482,6354,26,1,6,35
Instagram,17919813945101064,en,English,15-02-2026,Entertainment,Pride,2026-02-15,2026-02-15T05:50:12+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxHa6ogfQk/,700,1128,9,0,0,10
Instagram,18079088720599760,en,English,15-02-2026,Crime,Anger,2026-02-15,2026-02-15T05:31:47+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxFT-EgS4-/,1550,2991,17,0,0,17
Instagram,18109216237664602,en,English,15-02-2026,Entertainment,Controversy,2026-02-15,2026-02-15T05:10:00+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxC0dUgWx0/,3900,7176,43,0,0,43
Instagram,18110318404671203,hi,Hindi,02-15-2026,Current-Affairs,Funny/ Laughter,2026-02-15,2026-02-15T15:31:17+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUyJ551F8N6/,14,69,2,0,0,2
Instagram,18072234983159997,hi,Hindi,02-15-2026,Sports,Funny/ Laughter,2026-02-15,2026-02-15T11:13:03+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxsWf1AS4B/,12,93,4,0,0,4
Instagram,17883425199352409,hi,Hindi,02-15-2026,Off-beat,Sadness,2026-02-15,2026-02-15T08:08:47+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxXQrKEvp-/,13,98,2,0,0,2
Instagram,18067015529560962,hi,Hindi,02-15-2026,Sports,Wow! Amazing!,2026-02-15,2026-02-15T05:17:49+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxDswjEjVU/,22,119,2,0,0,2
Instagram,18010591352829715,ml,Malayalam,02-15-2026,Entertainment,Anger,2026-02-15,2026-02-15T12:41:54+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUx2hHyDk-O/,10,20,2,0,0,2
Instagram,17944400994106640,ml,Malayalam,02-15-2026,Crime,Shocking,2026-02-15,2026-02-15T11:29:44+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxuQyvgfsJ/,270,29,3,0,0,3
Instagram,17853565260620972,ml,Malayalam,02-15-2026,Entertainment,excitement,2026-02-15,2026-02-15T09:12:28+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxejTNkvyI/,10,16,1,0,0,1
Instagram,17854739322620109,ml,Malayalam,02-15-2026,Curent-Affairs,Shocking,2026-02-15,2026-02-15T09:01:10+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxdQPpDoKi/,10,26,3,0,0,3
Instagram,17872250556436608,ml,Malayalam,02-15-2026,Sports,Shocking,2026-02-15,2026-02-15T07:51:01+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxVOpHgf1o/,5,11,2,0,0,2
Instagram,18108361420688063,ta,Tamil,02-15-2026,Crime,Shock,2026-02-15,2026-02-15T15:44:22+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUyLZy-l9ht/,4,19,3,0,0,3
Instagram,17997994862884844,ta,Tamil,02-15-2026,Off-beat,Proud,2026-02-15,2026-02-15T12:06:54+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxyg25AZr4/,445,809,5,0,2,7
Instagram,18098057023902349,ta,Tamil,02-15-2026,Politics,Controversy,2026-02-15,2026-02-15T08:48:21+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxbyldATBk/,4,20,1,0,0,1
Instagram,18080629175351254,ta,Tamil,02-15-2026,Entertainment,Curious,2026-02-15,2026-02-15T05:07:39+0000,2026-02-18 09:00:22,https://www.instagram.com/p/DUxCh17iIlC/,12,40,1,0,0,1
Instagram,18072576827156735,en,English,16-02-206,Off-beat,Heartwarming,2026-02-16,2026-02-16T03:14:31+0000,2026-02-19 09:00:44,https://www.instagram.com/p/DUzaXyLCAJs/,79195,117439,4728,45,879,5947
Instagram,18110426524675945,hi,Hindi,02-16-2026,Off-beat,Wow! Amazing!,2026-02-16,2026-02-16T02:36:54+0000,2026-02-19 09:00:44,https://www.instagram.com/p/DUzWExhiW9S/,15,67,3,0,0,3
Instagram,18081633287464157,en,English,16-02-2026,Lifestyle,Heartwarming,2026-02-16,2026-02-16T14:31:20+0000,2026-02-19 09:00:44,https://www.instagram.com/p/DU0n05AAo_8/,996,1755,13,0,2,18
Instagram,17990279075766604,en,English,16-02-2026,Entertainment,Pride,2026-02-16,2026-02-16T10:44:48+0000,2026-02-19 09:00:44,https://www.instagram.com/p/DU0N6ZlAdC6/,1297,2042,11,0,0,11
Instagram,18408770749132486,en,English,16-02-2026,Sports,Funny,2026-02-16,2026-02-16T09:34:14+0000,2026-02-19 09:00:44,https://www.instagram.com/p/DU0F1mxmMUy/,2552,4150,21,0,0,22
